年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2011,语文,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（天津）语文高考真题\2011年高考语文试卷（天津）（空白卷） .pdf,papers/2011/语文/天津/天津卷/2011_语文_天津_天津卷_原卷.pdf,2
2011,语文,河北,老高考,2021,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河北）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_河北_全国II卷_原卷.pdf,2
2011,语文,山西,老高考,2025,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山西）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_山西_全国II卷_原卷.pdf,2
2011,语文,内蒙古,老高考,2025,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（内蒙古）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_内蒙古_全国II卷_原卷.pdf,2
2011,语文,辽宁,老高考,2021,,missing,,missing,,,0
2011,语文,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/吉林卷/2011_语文_吉林_吉林卷_原卷.pdf,2
2011,语文,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（黑龙江）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/黑龙江卷/2011_语文_黑龙江_黑龙江卷_原卷.pdf,2
2011,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2011年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2011/语文/上海/上海卷/2011_语文_上海_上海卷_原卷.pdf,2
2011,语文,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（江苏）语文高考真题\2011年高考语文试卷（江苏）（空白卷）.pdf,papers/2011/语文/江苏/江苏卷/2011_语文_江苏_江苏卷_原卷.pdf,2
2011,语文,浙江,老高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（浙江）语文高考真题\2011年高考语文试卷（浙江）（空白卷）.pdf,papers/2011/语文/浙江/浙江卷/2011_语文_浙江_浙江卷_原卷.pdf,2
2011,语文,安徽,老高考,2024,,missing,,missing,,,0
2011,语文,福建,老高考,2021,,missing,,missing,,,0
2011,语文,江西,老高考,2024,,missing,,missing,,,0
2011,语文,山东,老高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山东）语文高考真题\2011年高考语文试卷（山东）（空白卷）.pdf,papers/2011/语文/山东/山东卷/2011_语文_山东_山东卷_原卷.pdf,2
2011,语文,河南,老高考,2025,全国卷,common,河南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河南）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/河南卷/2011_语文_河南_河南卷_原卷.pdf,2
2011,语文,湖北,老高考,2021,,missing,,missing,,,0
2011,语文,湖南,老高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（湖南）语文高考真题\2011年高考语文试卷（湖南）（空白卷）.pdf,papers/2011/语文/湖南/湖南卷/2011_语文_湖南_湖南卷_原卷.pdf,2
2011,语文,广东,老高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广东）语文高考真题\2011年高考语文试卷（广东）（空白卷）.pdf,papers/2011/语文/广东/广东卷/2011_语文_广东_广东卷_原卷.pdf,2
2011,语文,广西,老高考,2024,全国卷,common,广西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广西）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/广西卷/2011_语文_广西_广西卷_原卷.pdf,2
2011,语文,海南,老高考,2020,全国卷,common,海南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（海南）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/海南卷/2011_语文_海南_海南卷_原卷.pdf,2
2011,语文,重庆,老高考,2021,,missing,,missing,,,0
2011,语文,四川,老高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（四川）语文高考真题\2011年高考语文试卷（四川）（空白卷）.pdf,papers/2011/语文/四川/四川卷/2011_语文_四川_四川卷_原卷.pdf,2
2011,语文,贵州,老高考,2024,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（贵州）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_贵州_全国II卷_原卷.pdf,2
2011,语文,云南,老高考,2025,全国卷,common,云南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（云南）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/云南卷/2011_语文_云南_云南卷_原卷.pdf,2
2011,语文,西藏,老高考,,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（西藏）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_西藏_全国II卷_原卷.pdf,2
2011,语文,陕西,老高考,2025,全国卷,common,陕西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（陕西）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/陕西卷/2011_语文_陕西_陕西卷_原卷.pdf,2
2011,语文,甘肃,老高考,2024,全国卷,common,甘肃卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（甘肃）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/甘肃卷/2011_语文_甘肃_甘肃卷_原卷.pdf,1
2011,语文,青海,老高考,2025,全国卷,common,全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（青海）语文高考真题\2011年高考语文试卷（大纲版，全国Ⅱ卷）（空白卷） .pdf,papers/2011/语文/全国/全国II卷/2011_语文_青海_全国II卷_原卷.pdf,2
2011,语文,宁夏,老高考,2025,全国卷,common,宁夏卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（宁夏）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/宁夏卷/2011_语文_宁夏_宁夏卷_原卷.pdf,2
2011,语文,新疆,老高考,,全国卷,common,新疆卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（新疆）语文高考真题\2011年高考语文试卷（新课标）（空白卷）.pdf,papers/2011/语文/全国/新疆卷/2011_语文_新疆_新疆卷_原卷.pdf,2
2012,语文,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（北京）语文高考真题\2012年高考语文试卷（北京）（空白卷）.pdf,papers/2012/语文/北京/北京卷/2012_语文_北京_北京卷_原卷.pdf,2
2012,语文,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（天津）语文高考真题\2012年高考语文试卷（天津）（空白卷）.pdf,papers/2012/语文/天津/天津卷/2012_语文_天津_天津卷_原卷.pdf,2
2012,语文,河北,老高考,2021,全国卷,common,河北卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河北）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/河北卷/2012_语文_河北_河北卷_原卷.pdf,2
2012,语文,山西,老高考,2025,全国卷,common,山西卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山西）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/山西卷/2012_语文_山西_山西卷_原卷.pdf,2
2012,语文,内蒙古,老高考,2025,全国卷,common,内蒙古卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（内蒙古）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/内蒙古卷/2012_语文_内蒙古_内蒙古卷_原卷.pdf,2
2012,语文,辽宁,老高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（辽宁）语文高考真题\2012年高考语文试卷（辽宁）（空白卷）.pdf,papers/2012/语文/辽宁/辽宁卷/2012_语文_辽宁_辽宁卷_原卷.pdf,2
2012,语文,吉林,老高考,2024,全国卷,common,吉林卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/吉林卷/2012_语文_吉林_吉林卷_原卷.pdf,2
2012,语文,黑龙江,老高考,2024,全国卷,common,黑龙江卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（黑龙江）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/黑龙江卷/2012_语文_黑龙江_黑龙江卷_原卷.pdf,2
2012,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2012年高考语文试卷（上海）（秋考）（答案卷）.pdf,papers/2012/语文/上海/上海卷/2012_语文_上海_上海卷_原卷.pdf,1
2012,语文,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（江苏）语文高考真题\2012年高考语文试卷（江苏）（空白卷）.pdf,papers/2012/语文/江苏/江苏卷/2012_语文_江苏_江苏卷_原卷.pdf,2
2012,语文,浙江,老高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（浙江）语文高考真题\2012年高考语文试卷（浙江）（空白卷）.pdf,papers/2012/语文/浙江/浙江卷/2012_语文_浙江_浙江卷_原卷.pdf,2
2012,语文,安徽,老高考,2024,地方/区域卷,local,安徽卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（安徽）语文高考真题\2012年高考语文试卷（安徽）（空白卷）.pdf,papers/2012/语文/安徽/安徽卷/2012_语文_安徽_安徽卷_原卷.pdf,2
2012,语文,福建,老高考,2021,地方/区域卷,local,福建卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（福建）语文高考真题\2012年高考语文试卷（福建）（空白卷）.pdf,papers/2012/语文/福建/福建卷/2012_语文_福建_福建卷_原卷.pdf,2
2012,语文,江西,老高考,2024,地方/区域卷,local,江西卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（江西）语文高考真题\2012年高考语文试卷（江西）（空白卷）.pdf,papers/2012/语文/江西/江西卷/2012_语文_江西_江西卷_原卷.pdf,2
2012,语文,山东,老高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山东）语文高考真题\2012年高考语文试卷（山东）（空白卷）.pdf,papers/2012/语文/山东/山东卷/2012_语文_山东_山东卷_原卷.pdf,2
2012,语文,河南,老高考,2025,全国卷,common,河南卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河南）语文高考真题\2012年高考语文试卷（新课标）（空白卷）.pdf,papers/2012/语文/全国/河南卷/2012_语文_河南_河南卷_原卷.pdf,2
2012,语文,湖北,老高考,2021,地方/区域卷,local,湖北卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（湖北）语文高考真题\2012年高考语文试卷（湖北）（解析卷）.pdf,papers/2012/语文/湖北/湖北卷/2012_语文_湖北_湖北卷_原卷.pdf,1
