年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2020,历史,山西,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（山西）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_山西_新课标全国I卷_原卷.pdf,2
2020,历史,内蒙古,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（内蒙古）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_内蒙古_新课标全国II卷_原卷.pdf,2
2020,历史,辽宁,老高考,2021,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2010-2024·（辽宁）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_辽宁_新课标全国II卷_原卷.pdf,2
2020,历史,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_吉林_新课标全国II卷_原卷.pdf,2
2020,历史,黑龙江,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（黑龙江）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_黑龙江_新课标全国II卷_原卷.pdf,2
2020,历史,上海,新高考,2017,,missing,,missing,,,0
2020,历史,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（江苏）历史高考真题\2020年高考历史试卷（江苏）（空白卷）   .pdf,papers/2020/历史/江苏/江苏卷/2020_历史_江苏_江苏卷_原卷.pdf,2
2020,历史,浙江,新高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（浙江）历史高考真题\2020年高考历史试卷（浙江）（1月）（空白卷）.pdf,papers/2020/历史/浙江/浙江卷/2020_历史_浙江_浙江卷_原卷.pdf,4
2020,历史,安徽,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2012-2024·（安徽）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_安徽_新课标全国I卷_原卷.pdf,2
2020,历史,福建,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2012-2023·（福建）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_福建_新课标全国I卷_原卷.pdf,2
2020,历史,江西,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（江西）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_江西_新课标全国I卷_原卷.pdf,2
2020,历史,山东,新高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（山东）历史高考真题\2020年高考历史试卷（山东）（空白卷）.pdf,papers/2020/历史/山东/山东卷/2020_历史_山东_山东卷_原卷.pdf,2
2020,历史,河南,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（河南）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_河南_新课标全国I卷_原卷.pdf,2
2020,历史,湖北,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（湖北）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_湖北_新课标全国I卷_原卷.pdf,2
2020,历史,湖南,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（湖南）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_湖南_新课标全国I卷_原卷.pdf,2
2020,历史,广东,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（广东）历史高考真题\2020年高考历史试卷（新课标Ⅰ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国I卷/2020_历史_广东_新课标全国I卷_原卷.pdf,2
2020,历史,广西,老高考,2024,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（广西）历史高考真题\2020年高考历史试卷（新课标Ⅲ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国III卷/2020_历史_广西_新课标全国III卷_原卷.pdf,2
2020,历史,海南,新高考,2020,地方/区域卷,local,海南卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（海南）历史高考真题\2020年高考历史试卷（海南）（空白卷）.pdf,papers/2020/历史/海南/海南卷/2020_历史_海南_海南卷_原卷.pdf,2
2020,历史,重庆,老高考,2021,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2012-2024·（重庆）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_重庆_新课标全国II卷_原卷.pdf,2
2020,历史,四川,老高考,2025,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（四川）历史高考真题\2020年高考历史试卷（新课标Ⅲ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国III卷/2020_历史_四川_新课标全国III卷_原卷.pdf,2
2020,历史,贵州,老高考,2024,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（贵州）历史高考真题\2020年高考历史试卷（新课标Ⅲ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国III卷/2020_历史_贵州_新课标全国III卷_原卷.pdf,2
2020,历史,云南,老高考,2025,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（云南）历史高考真题\2020年高考历史试卷（新课标Ⅲ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国III卷/2020_历史_云南_新课标全国III卷_原卷.pdf,2
2020,历史,西藏,老高考,,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（西藏）历史高考真题\2020年高考历史试卷（新课标Ⅲ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国III卷/2020_历史_西藏_新课标全国III卷_原卷.pdf,2
2020,历史,陕西,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（陕西）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_陕西_新课标全国II卷_原卷.pdf,2
2020,历史,甘肃,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（甘肃）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_甘肃_新课标全国II卷_原卷.pdf,2
2020,历史,青海,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（青海）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_青海_新课标全国II卷_原卷.pdf,2
2020,历史,宁夏,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2010-2024·（宁夏）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_宁夏_新课标全国II卷_原卷.pdf,2
2020,历史,新疆,老高考,,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（新疆）历史高考真题\2020年高考历史试卷（新课标Ⅱ）（空白卷）.pdf,papers/2020/历史/全国/新课标全国II卷/2020_历史_新疆_新课标全国II卷_原卷.pdf,2
2021,历史,北京,新高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（北京）历史高考真题\2021年高考历史试卷（北京）（空白卷）.pdf,papers/2021/历史/北京/北京卷/2021_历史_北京_北京卷_原卷.pdf,2
2021,历史,天津,新高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（天津）历史高考真题\2021年高考历史试卷（天津）（空白卷）.pdf,papers/2021/历史/天津/天津卷/2021_历史_天津_天津卷_原卷.pdf,2
2021,历史,河北,新高考,2021,地方/区域卷,local,河北卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2023·（河北）历史高考真题\2021年高考历史试卷（河北）（空白卷）.pdf,papers/2021/历史/河北/河北卷/2021_历史_河北_河北卷_原卷.pdf,2
2021,历史,山西,老高考,2025,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（山西）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_山西_全国乙卷_原卷.pdf,2
2021,历史,内蒙古,老高考,2025,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（内蒙古）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_内蒙古_全国乙卷_原卷.pdf,2
2021,历史,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2010-2024·（辽宁）历史高考真题\2021年高考历史试卷（辽宁）（空白卷）.pdf,papers/2021/历史/辽宁/辽宁卷/2021_历史_辽宁_辽宁卷_原卷.pdf,2
2021,历史,吉林,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（吉林）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_吉林_全国乙卷_原卷.pdf,2
2021,历史,黑龙江,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（黑龙江）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_黑龙江_全国乙卷_原卷.pdf,2
2021,历史,上海,新高考,2017,,missing,,missing,,,0
2021,历史,江苏,新高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（江苏）历史高考真题\2021年高考历史试卷（江苏）（空白卷）.pdf,papers/2021/历史/江苏/江苏卷/2021_历史_江苏_江苏卷_原卷.pdf,2
2021,历史,浙江,新高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2008-2024·（浙江）历史高考真题\2021年高考历史试卷（浙江）（1月）（空白卷）.pdf,papers/2021/历史/浙江/浙江卷/2021_历史_浙江_浙江卷_原卷.pdf,4
2021,历史,安徽,老高考,2024,全国卷,common,全国乙卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考历史真题\版本2：历史（按省份分类）2008-2024\2012-2024·（安徽）历史高考真题\2021年高考历史试卷（全国乙卷）（空白卷）.pdf,papers/2021/历史/全国/全国乙卷/2021_历史_安徽_全国乙卷_原卷.pdf,2
